catalyst_id,reaction,temperature_K,delta_G_kcal_mol,equation,atoms_balanced,charge_balanced,reactant_certificates,product_certificates,reactant_geometry_sha256,product_geometry_sha256,scope
Ru_macho_pnp_Ph,alcohol_dehydrogenation,420.0,-10.6520261787864,active_cat + benzyl_alcohol -> hydrogenated_cat + benzaldehyde,True,True,"[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/benzyl_alcohol/stationarity/result.json""]","[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/benzaldehyde/stationarity/result.json""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""f4897da33f477e49dfa225e23571ab1376182c83d5412b994134a99a99cc75c0""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""e7292b48e5f27218094b119118595a7fc0b25d93db34b114bb0582e7ad8b60b9""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
Ru_macho_pnp_Ph,alcohol_dehydrogenation,430.0,-10.618998174188164,active_cat + benzyl_alcohol -> hydrogenated_cat + benzaldehyde,True,True,"[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/benzyl_alcohol/stationarity/result.json""]","[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/benzaldehyde/stationarity/result.json""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""f4897da33f477e49dfa225e23571ab1376182c83d5412b994134a99a99cc75c0""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""e7292b48e5f27218094b119118595a7fc0b25d93db34b114bb0582e7ad8b60b9""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
Ru_macho_pnp_Ph,alcohol_dehydrogenation,440.0,-10.586145884790312,active_cat + benzyl_alcohol -> hydrogenated_cat + benzaldehyde,True,True,"[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/benzyl_alcohol/stationarity/result.json""]","[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/benzaldehyde/stationarity/result.json""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""f4897da33f477e49dfa225e23571ab1376182c83d5412b994134a99a99cc75c0""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""e7292b48e5f27218094b119118595a7fc0b25d93db34b114bb0582e7ad8b60b9""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
Ru_macho_pnp_Ph,separated_ion_deprotonation,298.15,-62.24922578622136,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,340.0,-62.29897048438397,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,350.0,-62.31050588992002,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,360.0,-62.321892161686264,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,370.0,-62.333124876300644,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,380.0,-62.34420062515528,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,383.15,-62.347656551726686,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,390.0,-62.355116889879355,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,400.0,-62.365871928785054,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,410.0,-62.37646467399645,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,420.0,-62.38689463901028,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,430.0,-62.397161835708175,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,separated_ion_deprotonation,440.0,-62.40726670059303,protonated_cat(+) + tert_butoxide(-) -> active_cat + tert_butanol,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__protonated_reference/result.json"", ""data/reference_thermochemistry/tert_butoxide_anion/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/tert_butanol/stationarity/result.json""]","[""a1a87a76fe80e76b5f6ec96d65b9d3343035ea5d7c5a5b6dca8006d85a9ad471"", ""d212e4231d6b932ee1d5bcd7336d05f49a5bd740e5762fb2e2806c3cb8018b82""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""528ce6cef516220b49746927b16e66a325ccc5797a749a09e16cf5dfe6b1bd99""]",Separated-ion reference only; does not establish dissolved tBuOK salt speciation or ion pairing
Ru_macho_pnp_Ph,imine_hydrogenation,298.15,8.692135643472284,hydrogenated_cat + imine -> active_cat + product_amine,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/imine/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/product_amine/stationarity/result.json""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
Ru_macho_pnp_Ph,imine_hydrogenation,340.0,8.60968975194919,hydrogenated_cat + imine -> active_cat + product_amine,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/imine/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/product_amine/stationarity/result.json""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
Ru_macho_pnp_Ph,imine_hydrogenation,350.0,8.590110987788648,hydrogenated_cat + imine -> active_cat + product_amine,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/imine/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/product_amine/stationarity/result.json""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
Ru_macho_pnp_Ph,imine_hydrogenation,360.0,8.570595948694972,hydrogenated_cat + imine -> active_cat + product_amine,True,True,"[""data/campaign/thermochemistry/Ru_macho_pnp_Ph__hydrogenated/result.json"", ""data/reference_thermochemistry/imine/stationarity/result.json""]","[""data/campaign/thermochemistry_identity_replacements/Ru_macho_pnp_Ph__active/result.json"", ""data/reference_thermochemistry/product_amine/stationarity/result.json""]","[""1f4305273d2ba9284908608c402b090e6670d7b2fc0bf4e0c1c02c719c0e3e7d"", ""320207d7a21680926414b387b1b8cd3adcb066bb7fc19106fe58731629d2bffb""]","[""f2c030ea3b04d2b043627d9cc29c7ff4e476300cf82e7d5e7136b8d39ac1a650"", ""1310231bc0e8cfa7827d24c6e16bb1ae55f4c47ed9c416194f0e2ec8627a6231""]",Reaction thermodynamics of separate 1M molecular species; no kinetic barrier or TOF
