species_key,catalyst_id,state,temperature_K,E_elec,ZPVE,H_298,S_harmonic,S_qRRHO,G_298_qRRHO_sol,delta_G_concentration,energy_unit,entropy_unit,charge,formula,method,certificate,certificate_sha256,native_protocol_reference,export_protocol_reference,geometry,geometry_sha256,spectrum,spectrum_sha256,conformer_source,accepted_attempt,selection_temperature_K,selection_scope,pressure_pa,concentration_mol_l,cutoff_cm1,unpaired_electrons,symmetry_number
Co_bipyridine_pnnoh_Ph|hydrogenated,Co_bipyridine_pnnoh_Ph,hydrogenated,420.0,-51336.103223047874,230.14577031183444,-51072.409266227085,231.6771608493991,213.3632292031797,-51159.0673156222,2.954506870223601,kcal/mol,cal/(mol K),0,C24H20CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/result.json,fe76803a9b3b902e5aba82b6b20fa7eb850d1b8f4e126fa29b12535ccfdc439d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/accepted_geometry.xyz,86b2c494946d78ca7885467028f91a179085832f5adbda2c1320c0646e7f70c4,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/hessian_00.npz,ecce7e1a65342f15c224d6714d8467d3c2b5e985a039594fb2829aa2a990ea09,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|hydrogenated,Co_bipyridine_pnnoh_Ph,hydrogenated,430.0,-51336.103223047874,230.14577031183444,-51070.93845977986,235.13791987636586,216.57498891645915,-51161.02074598304,3.044959030900024,kcal/mol,cal/(mol K),0,C24H20CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/result.json,fe76803a9b3b902e5aba82b6b20fa7eb850d1b8f4e126fa29b12535ccfdc439d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/accepted_geometry.xyz,86b2c494946d78ca7885467028f91a179085832f5adbda2c1320c0646e7f70c4,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/hessian_00.npz,ecce7e1a65342f15c224d6714d8467d3c2b5e985a039594fb2829aa2a990ea09,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|hydrogenated,Co_bipyridine_pnnoh_Ph,hydrogenated,440.0,-51336.103223047874,230.14577031183444,-51069.441566118265,238.57909266302104,219.77275875219044,-51163.00570659546,3.135873373767528,kcal/mol,cal/(mol K),0,C24H20CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/result.json,fe76803a9b3b902e5aba82b6b20fa7eb850d1b8f4e126fa29b12535ccfdc439d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/accepted_geometry.xyz,86b2c494946d78ca7885467028f91a179085832f5adbda2c1320c0646e7f70c4,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__hydrogenated/hessian_00.npz,ecce7e1a65342f15c224d6714d8467d3c2b5e985a039594fb2829aa2a990ea09,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,298.15,-50811.95720970296,225.99960191021106,-50568.36819237149,184.28208694962504,170.93349225389534,-50617.437684641496,1.894328445494145,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,340.0,-50811.95720970296,225.99960191021106,-50563.59934077659,199.23060864238985,184.56544076126926,-50624.10261785106,2.248972784367174,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,350.0,-50811.95720970296,225.99960191021106,-50562.37986631225,202.76535371031312,187.80869086805706,-50625.77762761849,2.3352804975836268,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,360.0,-50811.95720970296,225.99960191021106,-50561.1305020394,206.28472641871352,191.04449062385802,-50627.48436260327,2.422156060718619,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,370.0,-50811.95720970296,225.99960191021106,-50559.85175705085,209.78817434176904,194.27187485270477,-50629.222767050305,2.509583696046293,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,380.0,-50811.95720970296,225.99960191021106,-50558.544159381876,213.2751387089338,197.48990300757993,-50630.99277404574,2.597548479011341,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,383.15,-50811.95720970296,225.99960191021106,-50558.12637682465,214.37002963019856,198.501497953816,-50631.55685941008,2.625366355574337,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,390.0,-50811.95720970296,225.99960191021106,-50557.20825217688,216.74506502469194,200.6976668118378,-50632.79430596266,2.686036270841015,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
Co_bipyridine_pnnoh_Ph|protonated_reference,Co_bipyridine_pnnoh_Ph,protonated_reference,400.0,-50811.95720970296,225.99960191021106,-50555.84459009806,220.19741173195186,203.8942962883297,-50634.62727495532,2.775033658072708,kcal/mol,cal/(mol K),1,C24H19CoN2O2P,GFN2-xTB/ALPB toluene gsolv + qRRHO + 1M,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json,1f8f499276f68496c6fe2ca0872675d3d1c6fa82b965ed1eedb14a5cb0c4d55d,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/result.json#/attempts/0/native_command,data/datasets/thermochemistry/export_protocol.json,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/accepted_geometry.xyz,4f14f3516b0b17918ad2909a9dae15b6abd6f130a8a776613d42d36047a3c323,data/targeted_rescue/thermochemistry/Co_bipyridine_pnnoh_Ph__protonated_reference/hessian_00.npz,7b71a2936c08d291575fb2e398cae2bb8169c5a8cee04623d992634c8ce8c764,rescue_seed20270000,0,383.15,lowest G383.15 among eligible certificates; same geometry at all T,101325.0,1.0,100.0,0,1
